FIPS_code,state_abbr,county_name,SVI,Vaccine_hesitancy,RCHSI,HACBI,low_vaccination_rate
19063,IA,Emmet County,0.39,0.1682,0.347978351,0.047755492,0
24001,MD,Allegany County,0.62,0.1447,0.032473734,0.439668895,0
20117,KS,Marshall County,0.13,0.198,0.735434575,0.165552372,0
31181,NE,Webster County,0.11,0.135,0.039159503,0.441260745,1
23025,ME,Somerset County,0.62,0.1447,0.257561286,0.814071952,0
1103,AL,Morgan County,0.69,0.2221,0.429162687,0.681630054,1
22087,LA,St. Bernard Parish,0.77,0.2568,0.457179242,0.756128621,1
5131,AR,Sebastian County,0.83,0.2529,0.182744349,0.735434575,1
17145,IL,Perry County,0.65,0.168,0.606494747,0.380133715,0
45085,SC,Sumter County,0.97,0.2446,0.670168736,0.869786692,0
36033,NY,Franklin County,0.71,0.1613,0.104106972,0.577841452,0
20009,KS,Barton County,0.54,0.2122,0.268704234,0.726201847,1
31059,NE,Fillmore County,0.06,0.1354,0.225405922,0.090735435,0
27043,MN,Faribault County,0.16,0.1211,0.724928367,0.151225724,0
29075,MO,Gentry County,0.44,0.2059,0.653613499,0.721426297,1
28035,MS,Forrest County,0.94,0.2909,0.35211716,0.887297039,1
28081,MS,Lee County,0.8,0.2818,0.193250557,0.815663801,1
1045,AL,Dale County,0.76,0.2352,0.82425979,0.732569245,1
27143,MN,Sibley County,0.13,0.1216,0.76217765,0.080547596,1
17135,IL,Montgomery County,0.39,0.1692,0.210760904,0.424387138,0
45043,SC,Georgetown County,0.68,0.2305,0.207895575,0.841133397,0
20013,KS,Brown County,0.27,0.194,0.221903852,0.340655842,0
30099,MT,Teton County,0.3,0.3233,0.083412926,0.269022604,1
22019,LA,Calcasieu Parish,0.74,0.2612,0.159184973,0.659980898,1
39157,OH,Tuscarawas County,0.34,0.2201,0.506208214,0.64820121,1
1015,AL,Calhoun County,0.83,0.2354,0.323782235,0.738936644,1
17157,IL,Randolph County,0.46,0.1676,0.52690226,0.464183381,0
42005,PA,Armstrong County,0.25,0.1777,0.47086915,0.400191022,0
19127,IA,Marshall County,0.69,0.1877,0.260108246,0.436166826,0
24029,MD,Kent County,0.43,0.107,0.018783827,0.537726839,0
55023,WI,Crawford County,0.4,0.2126,0.393186883,0.322508755,0
55113,WI,Sawyer County,0.43,0.2039,0.05794333,0.269022604,0
31065,NE,Furnas County,0.18,0.1318,0.096466094,0.364851958,1
20099,KS,Labette County,0.64,0.2283,0.126392869,0.655205349,1
32023,NV,Nye County,0.73,0.2226,0.932823941,0.498567335,1
30105,MT,Valley County,0.12,0.3131,0.027061445,0.079592486,1
31037,NE,Colfax County,0.52,0.1288,0.372174467,0.439350525,1
55057,WI,Juneau County,0.38,0.2044,0.551098376,0.097421203,0
27017,MN,Carlton County,0.27,0.1217,0.634511302,0.102196753,0
30033,MT,Garfield County,0.01,0.3131,0.266157275,0.126074499,1
19089,IA,Howard County,0.16,0.1827,0.304680038,0.217765043,0
22115,LA,Vernon Parish,0.74,0.2756,0.788283986,0.807067813,0
20053,KS,Ellsworth County,0.4,0.198,0.688952563,0.308500478,0
17033,IL,Crawford County,0.38,0.1745,0.310092327,0.493473416,0
27033,MN,Cottonwood County,0.47,0.1211,0.098694683,0.193568927,0
24023,MD,Garrett County,0.18,0.1447,0.082776186,0.482330468,1
20041,KS,Dickinson County,0.33,0.198,0.677491245,0.371856097,0
21033,KY,Caldwell County,0.5,0.2532,0.217128303,0.7055078,0
29083,MO,Henry County,0.6,0.218,0.357211079,0.745940783,1
24019,MD,Dorchester County,0.75,0.107,0.012098058,0.516714422,0
40043,OK,Dewey County,0.22,0.2577,0.371856097,0.491563196,1
56027,WY,Niobrara County,0.34,0.2943,0.038522763,0.644062401,1
56045,WY,Weston County,0.35,0.2943,0.216173193,0.306908628,1
50019,VT,Orleans County,0.43,0.0939,0.124482649,0.327284304,0
26105,MI,Mason County,0.34,0.1816,0.331104744,0.360713149,0
5145,AR,White County,0.74,0.2777,0.312957657,0.760267431,1
22011,LA,Beauregard Parish,0.65,0.2702,0.88188475,0.82394142,1
31123,NE,Morrill County,0.42,0.1287,0.226361032,0.29385546,1
20163,KS,Rooks County,0.14,0.2037,0.604266157,0.2944922,1
26107,MI,Mecosta County,0.6,0.1974,0.600445718,0.444762814,1
39161,OH,Van Wert County,0.17,0.1849,0.784463547,0.17574021,1
26073,MI,Isabella County,0.6,0.1983,0.692454632,0.628462273,1
18017,IN,Cass County,0.72,0.1857,0.400827762,0.70805476,1
20151,KS,Pratt County,0.39,0.2122,0.160776823,0.222540592,1
27111,MN,Otter Tail County,0.21,0.1093,0.460999682,0.245781598,0
39009,OH,Athens County,0.73,0.2138,0.166507482,0.463546641,0
17045,IL,Edgar County,0.34,0.1619,0.667940146,0.600445718,1
50005,VT,Caledonia County,0.27,0.0939,0.050302451,0.324418975,1
19107,IA,Keokuk County,0.04,0.1983,0.264565425,0.008277619,1
39065,OH,Hardin County,0.47,0.2052,0.888888889,0.796879975,1
1055,AL,Etowah County,0.66,0.2374,0.35307227,0.786055396,1
19179,IA,Wapello County,0.74,0.1983,0.052531041,0.425660618,1
28105,MS,Oktibbeha County,0.64,0.2764,0.607449857,0.778096148,0
27023,MN,Chippewa County,0.35,0.1233,0.168736071,0.346068131,0
20093,KS,Kearny County,0.47,0.2083,0.289716651,0.290990131,0
26021,MI,Berrien County,0.65,0.1696,0.271887934,0.58993951,0
37127,NC,Nash County,0.83,0.2124,0.670487106,0.819165871,0
55065,WI,Lafayette County,0.16,0.2101,0.785418656,0.331423114,0
30039,MT,Granite County,0.08,0.2694,0.271251194,0.112066221,1
56015,WY,Goshen County,0.33,0.2943,0.29353709,0.258834766,1
29195,MO,Saline County,0.82,0.211,0.563833174,0.686723973,1
27121,MN,Pope County,0.03,0.1093,0.604266157,0.029608405,0
39139,OH,Richland County,0.62,0.2141,0.464501751,0.656797198,1
42061,PA,Huntingdon County,0.49,0.1796,0.280165552,0.302451449,0
19175,IA,Union County,0.45,0.1966,0.088825215,0.278892073,0
19047,IA,Crawford County,0.86,0.1712,0.527539,0.547914677,0
47113,TN,Madison County,0.71,0.2032,0.322508755,0.76185928,0
29005,MO,Atchison County,0.07,0.2059,0.561604585,0.655523719,0
42119,PA,Union County,0.36,0.1897,0.312320917,0.716332378,0
12037,FL,Franklin County,0.81,0.2345,0.460999682,0.777777778,1
55053,WI,Jackson County,0.5,0.2126,0.557465775,0.516714422,1
42123,PA,Warren County,0.21,0.1764,0.378860236,0.225724292,1
6107,CA,Tulare County,0.94,0.1284,0.300222859,0.248965298,0
29107,MO,Lafayette County,0.39,0.2003,0.741165234,0.595033429,1
19133,IA,Monona County,0.18,0.1712,0.102833493,0.05603311,0
36057,NY,Montgomery County,0.83,0.1489,0.090098695,0.64565425,0
30079,MT,Prairie County,0.08,0.3131,0.249602038,0.009869468,1
21115,KY,Johnson County,0.81,0.2778,0.368990767,0.618592805,0
42101,PA,Philadelphia County,0.92,0.1691,0.302133079,0.520853231,0
53047,WA,Okanogan County,0.93,0.1416,0.052849411,0.346704871,0
23017,ME,Oxford County,0.37,0.1447,0.311047437,0.545686087,0
39079,OH,Jackson County,0.77,0.2337,0.324737345,0.613180516,1
39081,OH,Jefferson County,0.55,0.2014,0.486787647,0.617956065,0
19067,IA,Floyd County,0.36,0.1696,0.502706145,0.52817574,0
37195,NC,Wilson County,0.94,0.2171,0.868831582,0.94269341,0
36013,NY,Chautauqua County,0.72,0.1412,0.168099331,0.513530723,0
27105,MN,Nobles County,0.81,0.1211,0.165552372,0.607768227,0
26041,MI,Delta County,0.35,0.1903,0.417064629,0.535816619,0
20191,KS,Sumner County,0.22,0.2122,0.674625915,0.275390003,1
19095,IA,Iowa County,0.03,0.1877,0.276026743,0.016873607,0
29159,MO,Pettis County,0.8,0.211,0.797516714,0.854186565,1
42083,PA,McKean County,0.55,0.1825,0.555237186,0.460999682,1
28049,MS,Hinds County,0.87,0.274,0.374084686,0.850047755,0
16021,ID,Boundary County,0.31,0.2491,0.355937599,0.637695002,1
40097,OK,Mayes County,0.75,0.2636,0.567016874,0.709009869,1
19065,IA,Fayette County,0.23,0.1827,0.201209806,0.144858325,0
6025,CA,Imperial County,1,0.1236,0.533588029,0.663482967,0
27155,MN,Traverse County,0.26,0.1093,0.254377587,0.289716651,0
41011,OR,Coos County,0.74,0.1537,0.179560649,0.671760586,0
39117,OH,Morrow County,0.19,0.2197,0.93950971,0.483285578,1
18137,IN,Ripley County,0.38,0.171,0.721107927,0.512257243,1
27097,MN,Morrison County,0.27,0.1237,0.674625915,0.309773957,1
42021,PA,Cambria County,0.49,0.1703,0.275071633,0.399872652,0
18021,IN,Clay County,0.33,0.1921,0.794969755,0.067176059,0
55013,WI,Burnett County,0.17,0.2039,0.560331105,0.065265839,0
41015,OR,Curry County,0.49,0.1537,0.1197071,0.548869787,0
29021,MO,Buchanan County,0.72,0.2142,0.495065266,0.768545049,1
29201,MO,Scott County,0.78,0.2029,0.459089462,0.866602993,1
47141,TN,Putnam County,0.62,0.1972,0.337472143,0.5858007,0
39155,OH,Trumbull County,0.46,0.2101,0.621776504,0.515759312,0
17199,IL,Williamson County,0.48,0.168,0.339382362,0.623368354,0
36025,NY,Delaware County,0.63,0.1413,0.298949379,0.524673671,0
17189,IL,Washington County,0.07,0.1676,0.299586119,0.11684177,0
42107,PA,Schuylkill County,0.45,0.1756,0.52976759,0.41324419,0
56003,WY,Big Horn County,0.4,0.2671,0.044253422,0.395733843,1
19077,IA,Guthrie County,0.12,0.1966,0.364533588,0.023877746,0
19093,IA,Ida County,0.09,0.1712,0.143266476,0.137535817,1
21167,KY,Mercer County,0.41,0.2256,0.907035976,0.446991404,0
29081,MO,Harrison County,0.74,0.2059,0.602674308,0.808022923,1
31145,NE,Red Willow County,0.24,0.1318,0.136580707,0.41037886,1
39007,OH,Ashtabula County,0.79,0.2319,0.692136262,0.808659663,0
26007,MI,Alpena County,0.34,0.1717,0.082139446,0.439987265,0
26043,MI,Dickinson County,0.23,0.169,0.125119389,0.47341611,0
19073,IA,Greene County,0.2,0.1712,0.394141993,0.156638013,0
19117,IA,Lucas County,0.28,0.1966,0.358166189,0.35020694,1
17125,IL,Mason County,0.29,0.1637,0.387456224,0.194842407,0
29177,MO,Ray County,0.26,0.2003,0.901942057,0.741165234,1
17109,IL,McDonough County,0.52,0.1625,0.687042343,0.553326966,1
36101,NY,Steuben County,0.47,0.152,0.104425342,0.566061764,0
21217,KY,Taylor County,0.72,0.2701,0.324418975,0.545367717,1
19037,IA,Chickasaw County,0.06,0.1827,0.536771729,0.069723018,0
46091,SD,Marshall County,0.21,0.1485,0.243871379,0.049665712,0
55005,WI,Barron County,0.33,0.2164,0.076727157,0.35466412,0
29175,MO,Randolph County,0.56,0.211,0.345431391,0.737026425,1
47167,TN,Tipton County,0.45,0.2022,0.854186565,0.35084368,1
31023,NE,Butler County,0.12,0.1354,0.245144858,0.091372174,0
17073,IL,Henry County,0.2,0.1625,0.64788284,0.248010188,0
46059,SD,Hand County,0.03,0.1463,0.094237504,0.037886024,1
41063,OR,Wallowa County,0.5,0.1453,0.152180834,0.613498886,0
17159,IL,Richland County,0.41,0.1745,0.342884432,0.543139128,1
19105,IA,Jones County,0.19,0.1899,0.265520535,0.146131805,0
40007,OK,Beaver County,0.46,0.2577,0.798790194,0.58930277,1
49001,UT,Beaver County,0.25,0.1595,0.334288443,0.314231137,1
27093,MN,Meeker County,0.19,0.1216,0.815982171,0.227634511,1
34011,NJ,Cumberland County,0.96,0.1411,0.23591213,0.784145177,0
37107,NC,Lenoir County,0.99,0.2331,0.523400191,0.957975167,0
37145,NC,Person County,0.77,0.2153,0.812480102,0.64883795,0
37105,NC,Lee County,0.85,0.1744,0.829990449,0.785418656,0
26159,MI,Van Buren County,0.66,0.1737,0.498567335,0.329512894,0
19079,IA,Hamilton County,0.12,0.1852,0.241642789,0.085959885,0
38103,ND,Wells County,0.06,0.1901,0.062082139,0.036612544,1
31169,NE,Thayer County,0.06,0.1354,0.29385546,0.273798153,1
1095,AL,Marshall County,0.73,0.2103,0.438713785,0.701368991,1
26149,MI,St. Joseph County,0.65,0.1931,0.546322827,0.668895256,1
27051,MN,Grant County,0.09,0.1093,0.264565425,0.163960522,0
30001,MT,Beaverhead County,0.25,0.2694,0.043298313,0.279528812,0
42035,PA,Clinton County,0.49,0.1779,0.650111429,0.618911175,1
16017,ID,Bonner County,0.24,0.2491,0.182425979,0.458452722,1
47045,TN,Dyer County,0.76,0.214,0.485195798,0.561286215,1
19087,IA,Henry County,0.31,0.1944,0.248646928,0.022604266,0
56013,WY,Fremont County,0.56,0.2843,0.126074499,0.611588666,0
30013,MT,Cascade County,0.41,0.3233,0.031518625,0.52785737,0
18159,IN,Tipton County,0.07,0.1857,0.748487743,0.156956383,1
39143,OH,Sandusky County,0.4,0.1814,0.216491563,0.339063992,0
42079,PA,Luzerne County,0.61,0.1673,0.250557147,0.41388093,0
46107,SD,Potter County,0.05,0.1485,0.063673989,0.028334925,0
26101,MI,Manistee County,0.4,0.153,0.113339701,0.391913403,0
17057,IL,Fulton County,0.58,0.1625,0.732250876,0.498248965,0
42121,PA,Venango County,0.42,0.1849,0.617319325,0.397962432,1
12003,FL,Baker County,0.68,0.2116,0.876472461,0.320598535,1
37027,NC,Caldwell County,0.65,0.2187,0.799426934,0.666348297,1
55095,WI,Polk County,0.09,0.2164,0.163642152,0.076727157,0
42073,PA,Lawrence County,0.47,0.1709,0.341929322,0.435211716,0
27167,MN,Wilkin County,0.19,0.1093,0.436166826,0.106972302,0
36035,NY,Fulton County,0.5,0.1489,0.275708373,0.540592168,0
27117,MN,Pipestone County,0.46,0.1211,0.187519898,0.503661254,0
24043,MD,Washington County,0.61,0.131,0.104743712,0.46864056,0
50025,VT,Windham County,0.31,0.0864,0.031836995,0.307226998,0
55129,WI,Washburn County,0.11,0.2039,0.238459089,0.126392869,0
56007,WY,Carbon County,0.5,0.2945,0.184017829,0.286532951,1
42105,PA,Potter County,0.44,0.1825,0.406558421,0.520216492,1
20131,KS,Nemaha County,0.1,0.198,0.282394142,0.17637695,0
26023,MI,Branch County,0.63,0.1931,0.818529131,0.635784782,1
18069,IN,Huntington County,0.12,0.1858,0.747532633,0.347978351,0
26049,MI,Genesee County,0.66,0.1964,0.432028017,0.436803566,0
55115,WI,Shawano County,0.14,0.2123,0.570200573,0.208213945,0
31033,NE,Cheyenne County,0.12,0.1287,0.030563515,0.2913085,1
31125,NE,Nance County,0.08,0.1288,0.327284304,0.144221585,1
31147,NE,Richardson County,0.1,0.1354,0.515759312,0.194524037,0
30017,MT,Custer County,0.29,0.3131,0.014008278,0.365488698,1
19081,IA,Hancock County,0.07,0.1696,0.417382999,0.053167781,1
5055,AR,Greene County,0.58,0.2631,0.570200573,0.560649475,1
55075,WI,Marinette County,0.3,0.1984,0.288124801,0.221903852,0
41065,OR,Wasco County,0.84,0.1431,0.139764406,0.64947469,0
38105,ND,Williams County,0.25,0.1975,0.089461955,0.402737982,1
39175,OH,Wyandot County,0.23,0.2064,0.269340974,0.163323782,1
39141,OH,Ross County,0.73,0.23,0.129258198,0.431709647,0
19057,IA,Des Moines County,0.47,0.1944,0.194205667,0.417382999,0
19071,IA,Fremont County,0.06,0.1905,0.140082776,0.039477873,0
26069,MI,Iosco County,0.45,0.1808,0.206303725,0.405603311,0
19187,IA,Webster County,0.46,0.1852,0.039796243,0.310729067,0
17027,IL,Clinton County,0.18,0.1692,0.521808341,0.17828717,0
18019,IN,Clark County,0.25,0.1807,0.540910538,0.244189748,0
30011,MT,Carter County,0.05,0.3131,0.1779688,0.685132124,1
40037,OK,Creek County,0.49,0.2392,0.841451767,0.512575613,1
27095,MN,Mille Lacs County,0.59,0.1322,0.634192932,0.456860872,0
38093,ND,Stutsman County,0.24,0.1901,0.120662209,0.46768545,0
27101,MN,Murray County,0.11,0.1211,0.17924228,0.052212671,0
41025,OR,Harney County,0.71,0.1569,0.184972939,0.181152499,1
42117,PA,Tioga County,0.32,0.1733,0.191021968,0.388092964,1
42039,PA,Crawford County,0.51,0.1764,0.316459726,0.583253741,1
29217,MO,Vernon County,0.45,0.218,0.455269023,0.879337791,1
29167,MO,Polk County,0.6,0.2204,0.321872015,0.826488379,1
18023,IN,Clinton County,0.57,0.1908,0.702005731,0.677172875,1
19091,IA,Humboldt County,0.14,0.1852,0.346704871,0.223495702,1
42013,PA,Blair County,0.4,0.1796,0.248965298,0.437440306,0
21049,KY,Clark County,0.61,0.2378,0.249602038,0.390003184,0
17005,IL,Bond County,0.37,0.1692,0.6472461,0.484877428,0
27047,MN,Freeborn County,0.43,0.1199,0.5858007,0.261063356,0
19097,IA,Jackson County,0.13,0.1784,0.516077682,0.204711875,0
26033,MI,Chippewa County,0.72,0.1903,0.548233047,0.620821394,0
17137,IL,Morgan County,0.5,0.1739,0.591212989,0.580388411,0
16045,ID,Gem County,0.66,0.2209,0.389366444,0.803565743,1
22057,LA,Lafourche Parish,0.77,0.279,0.359121299,0.712193569,1
29077,MO,Greene County,0.44,0.2041,0.317414836,0.678764725,1
20081,KS,Haskell County,0.41,0.2083,0.775230818,0.320916905,1
38073,ND,Ransom County,0.09,0.1901,0.024514486,0.11843362,0
19055,IA,Delaware County,0.03,0.1784,0.220312003,0.020694046,0
21021,KY,Boyle County,0.43,0.2392,0.182107609,0.408468641,0
12121,FL,Suwannee County,0.94,0.2418,0.905762496,0.922636103,1
35041,NM,Roosevelt County,0.94,0.1453,0.277300223,0.524355301,1
1115,AL,St. Clair County,0.37,0.2362,0.76536135,0.399235912,1
31157,NE,Scotts Bluff County,0.57,0.1287,0.092327284,0.480738618,1
38069,ND,Pierce County,0.19,0.1901,0.052849411,0.024514486,1
45077,SC,Pickens County,0.6,0.2216,0.638013372,0.685768863,1
47035,TN,Cumberland County,0.54,0.2064,0.348296721,0.488697867,1
29073,MO,Gasconade County,0.09,0.1932,0.696593442,0.332059854,0
19109,IA,Kossuth County,0.1,0.1696,0.401146132,0.142948106,0
36049,NY,Lewis County,0.29,0.1737,0.321553645,0.139446036,0
22053,LA,Jefferson Davis Parish,0.81,0.2541,0.541547278,0.790512576,1
27173,MN,Yellow Medicine County,0.33,0.1233,0.080229226,0.267112385,0
30041,MT,Hill County,0.7,0.3233,0.035020694,0.266794015,0
18179,IN,Wells County,0.14,0.1858,0.806112703,0.264883795,1
40147,OK,Washington County,0.44,0.2544,0.368035657,0.774594078,1
28045,MS,Hancock County,0.59,0.2899,0.928685132,0.839223177,1
39029,OH,Columbiana County,0.49,0.1989,0.615090735,0.53135944,1
37141,NC,Pender County,0.55,0.1785,0.879019421,0.432028017,0
42081,PA,Lycoming County,0.42,0.1779,0.197070996,0.40974212,0
21145,KY,McCracken County,0.42,0.229,0.222540592,0.450493473,0
41049,OR,Morrow County,0.76,0.1431,0.301177969,0.196434257,0
39037,OH,Darke County,0.13,0.1969,0.694683222,0.246736708,1
35035,NM,Otero County,0.91,0.1549,0.388411334,0.714740528,0
33007,NH,Coos County,0.53,0.1329,0.033428844,0.64692773,0
40009,OK,Beckham County,0.71,0.2373,0.134670487,0.868513212,1
5119,AR,Pulaski County,0.63,0.2251,0.11620503,0.676217765,0
31151,NE,Saline County,0.6,0.1354,0.153772684,0.239095829,0
39033,OH,Crawford County,0.32,0.2064,0.518306272,0.509710283,1
45003,SC,Aiken County,0.67,0.226,0.798790194,0.719197708,1
17077,IL,Jackson County,0.7,0.168,0.162687042,0.720152818,0
17025,IL,Clay County,0.61,0.1745,0.378541866,0.193250557,1
19151,IA,Pocahontas County,0.15,0.1712,0.331741484,0.158229863,0
23007,ME,Franklin County,0.22,0.1447,0.05794333,0.579751671,0
22113,LA,Vermilion Parish,0.82,0.2597,0.540273798,0.810251512,1
53077,WA,Yakima County,0.93,0.1345,0.253740847,0.336835403,0
26005,MI,Allegan County,0.18,0.1841,0.635466412,0.068449538,0
55081,WI,Monroe County,0.46,0.2126,0.173193251,0.550461636,0
18077,IN,Jefferson County,0.44,0.1922,0.486469277,0.344794651,0
19165,IA,Shelby County,0.13,0.1905,0.084049666,0.133715377,0
17143,IL,Peoria County,0.61,0.1501,0.131805158,0.605539637,0
42093,PA,Montour County,0.31,0.1769,0.076090417,0.577204712,0
40153,OK,Woodward County,0.57,0.2577,0.150907354,0.477873289,1
56017,WY,Hot Springs County,0.12,0.2843,0.05921681,0.850366125,1
47155,TN,Sevier County,0.61,0.2073,0.137854187,0.425023878,0
19193,IA,Woodbury County,0.7,0.1926,0.17669532,0.282712512,0
55069,WI,Lincoln County,0.1,0.2007,0.4110156,0.209805794,0
17121,IL,Marion County,0.74,0.1676,0.723654887,0.606813117,1
20057,KS,Ford County,0.86,0.2083,0.521489971,0.489334607,1
31053,NE,Dodge County,0.57,0.1285,0.032473734,0.598217128,0
37077,NC,Granville County,0.66,0.2153,0.915950334,0.513530723,0
42037,PA,Columbia County,0.28,0.1676,0.415154409,0.306271888,0
20033,KS,Comanche County,0.08,0.2122,0.259789876,0.161731933,1
35025,NM,Lea County,0.92,0.1355,0.616045845,0.52944922,1
55121,WI,Trempealeau County,0.28,0.2126,0.568927093,0.307226998,0
27021,MN,Cass County,0.35,0.1218,0.770136899,0.222858962,0
22079,LA,Rapides Parish,0.91,0.2756,0.096784464,0.893982808,1
29187,MO,St. Francois County,0.7,0.2274,0.270614454,0.759312321,1
28059,MS,Jackson County,0.54,0.2672,0.64438077,0.558420885,1
46101,SD,Moody County,0.39,0.1463,0.423113658,0.144858325,1
36121,NY,Wyoming County,0.31,0.1437,0.349570201,0.269977714,0
26025,MI,Calhoun County,0.72,0.1711,0.213626234,0.436485196,0
17001,IL,Adams County,0.25,0.1637,0.396052213,0.463865011,0
26145,MI,Saginaw County,0.7,0.172,0.320916905,0.402419612,0
16065,ID,Madison County,0.4,0.2729,0.328239414,0.29290035,0
36097,NY,Schuyler County,0.37,0.1574,0.408787011,0.268385864,0
32017,NV,Lincoln County,0.42,0.2226,0.735116205,0.626552053,1
38031,ND,Foster County,0.02,0.1901,0.012416428,0.141674626,0
19045,IA,Clinton County,0.26,0.1899,0.129894938,0.254695957,0
19025,IA,Calhoun County,0.16,0.1712,0.063037249,0.053167781,0
29127,MO,Marion County,0.55,0.2059,0.511620503,0.755173512,1
42031,PA,Clarion County,0.48,0.1849,0.356892709,0.599172238,1
45057,SC,Lancaster County,0.51,0.2317,0.899076727,0.522445081,1
22105,LA,Tangipahoa Parish,0.89,0.2737,0.326010825,0.734479465,1
37057,NC,Davidson County,0.68,0.2092,0.966252786,0.731614136,1
37191,NC,Wayne County,0.95,0.2211,0.732250876,0.908627826,1
42047,PA,Elk County,0.12,0.1825,0.290990131,0.289716651,0
47163,TN,Sullivan County,0.54,0.1975,0.220948742,0.621776504,0
19183,IA,Washington County,0.22,0.1983,0.161413563,0.165870742,0
37001,NC,Alamance County,0.78,0.1969,0.865329513,0.643744031,0
40151,OK,Woods County,0.31,0.2577,0.620503025,0.82298631,1
20023,KS,Cheyenne County,0.1,0.2037,0.342884432,0.344476281,1
46033,SD,Custer County,0.23,0.1513,0.434574976,0.080229226,0
27061,MN,Itasca County,0.33,0.1218,0.319006686,0.193568927,0
20037,KS,Crawford County,0.7,0.2283,0.185609678,0.841770137,1
20159,KS,Rice County,0.43,0.2065,0.76631646,0.23782235,1
55043,WI,Grant County,0.19,0.2101,0.701050621,0.324100605,0
36043,NY,Herkimer County,0.53,0.1366,0.488379497,0.557465775,0
5051,AR,Garland County,0.83,0.2502,0.142948106,0.816300541,1
19125,IA,Marion County,0.19,0.176,0.099649793,0.181470869,0
29071,MO,Franklin County,0.15,0.198,0.684177014,0.357211079,0
19141,IA,O'Brien County,0.23,0.1682,0.078955747,0.472461,0
19161,IA,Sac County,0.07,0.1712,0.252785737,0.016236867,0
6035,CA,Lassen County,0.6,0.1402,0.386819484,0.170009551,1
49025,UT,Kane County,0.11,0.1595,0.575612862,0.347341611,1
46135,SD,Yankton County,0.32,0.1467,0.00286533,0.347978351,0
26027,MI,Cass County,0.33,0.1737,0.728748806,0.166189112,1
45029,SC,Colleton County,0.8,0.2402,0.595351799,0.778096148,1
39119,OH,Muskingum County,0.6,0.2321,0.415791149,0.358802929,1
39147,OH,Seneca County,0.38,0.2064,0.855141675,0.35116205,1
27063,MN,Jackson County,0.03,0.1211,0.520534862,0.032473734,0
19145,IA,Page County,0.33,0.1905,0.108882521,0.23463865,0
17107,IL,Logan County,0.23,0.1641,0.731932506,0.390003184,0
19139,IA,Muscatine County,0.39,0.1899,0.096147724,0.204711875,0
36063,NY,Niagara County,0.33,0.1343,0.207258835,0.368354027,0
42069,PA,Lackawanna County,0.53,0.1668,0.192295447,0.340337472,0
41023,OR,Grant County,0.55,0.1431,0.514485833,0.186564788,1
20063,KS,Gove County,0.1,0.2037,0.521171601,0.23495702,1
20203,KS,Wichita County,0.47,0.2037,0.400509392,0.383317415,0
31067,NE,Gage County,0.11,0.1354,0.067812798,0.190703598,1
27073,MN,Lac qui Parle County,0.1,0.1233,0.180834129,0.040114613,0
17185,IL,Wabash County,0.32,0.1725,0.739255014,0.757083731,1
55031,WI,Douglas County,0.27,0.2039,0.665393187,0.304998408,1
18171,IN,Warren County,0.08,0.1921,0.885386819,0.082139446,1
18067,IN,Howard County,0.48,0.1857,0.328557784,0.632282713,1
18035,IN,Delaware County,0.57,0.1824,0.241006049,0.575612862,1
37101,NC,Johnston County,0.54,0.1954,0.959248647,0.514167463,0
19039,IA,Clarke County,0.48,0.1966,0.392550143,0.170009551,0
47001,TN,Anderson County,0.61,0.2081,0.167462592,0.661572748,0
55045,WI,Green County,0.05,0.2101,0.513212353,0.075453677,0
31031,NE,Cherry County,0.23,0.1287,0.212671124,0.311047437,1
19147,IA,Palo Alto County,0.17,0.1682,0.184017829,0.05794333,0
21009,KY,Barren County,0.78,0.2637,0.154091054,0.394141993,1
4027,AZ,Yuma County,0.99,0.2352,0.924546323,0.58707418,0
47011,TN,Bradley County,0.69,0.2087,0.447628144,0.70837313,1
37085,NC,Harnett County,0.79,0.2228,0.956701687,0.650748169,1
37149,NC,Polk County,0.38,0.1971,0.650111429,0.711875199,1
31119,NE,Madison County,0.51,0.1288,0.00159185,0.636421522,1
42085,PA,Mercer County,0.54,0.1682,0.198344476,0.493473416,0
38003,ND,Barnes County,0.12,0.1901,0.003502069,0.219356893,0
55079,WI,Milwaukee County,0.81,0.2144,0.333651703,0.511302133,0
19131,IA,Mitchell County,0.09,0.1696,0.153135944,0.229226361,1
30083,MT,Richland County,0.21,0.3131,0.162050302,0.546959567,1
36117,NY,Wayne County,0.34,0.1384,0.375039796,0.40910538,0
1073,AL,Jefferson County,0.66,0.2041,0.150588984,0.866284623,0
45083,SC,Spartanburg County,0.76,0.223,0.404329831,0.622731614,1
39101,OH,Marion County,0.64,0.2197,0.745622413,0.631964343,1
31127,NE,Nemaha County,0.17,0.1354,0.303088188,0.203438395,0
42059,PA,Greene County,0.44,0.174,0.322190385,0.460362942,0
19155,IA,Pottawattamie County,0.46,0.1905,0.267749124,0.192932187,0
18141,IN,St. Joseph County,0.62,0.1743,0.216809933,0.524036931,0
19099,IA,Jasper County,0.25,0.176,0.367080548,0.134352117,0
47105,TN,Loudon County,0.39,0.1874,0.316778096,0.58707418,0
20179,KS,Sheridan County,0.07,0.2037,0.493155046,0.366762178,1
40047,OK,Garfield County,0.59,0.2415,0.274434893,0.612543776,0
29029,MO,Camden County,0.34,0.2185,0.269022604,0.403056351,1
17021,IL,Christian County,0.24,0.1641,0.712830309,0.309455587,1
31083,NE,Harlan County,0.12,0.135,0.077682267,0.109200891,1
27137,MN,St. Louis County,0.31,0.113,0.219038523,0.287806431,0
31047,NE,Dawson County,0.79,0.1318,0.17574021,0.609678446,1
